ID,REVIEWS_AVG,REVIEWS_TOTAL,SALESRANK
36809,3.0,154.0,394155.0
36815,4.5,325.0,343958.0
36884,4.5,180.0,277620.0
36938,4.5,2160.0,174622.0
36977,4.0,123.0,81024.0
37044,3.5,125.0,55216.0
37051,4.0,115.0,30586.0
37057,5.0,157.0,300563.0
37060,4.5,685.0,358106.0
37088,4.0,134.0,332721.0
37199,4.5,180.0,1013.0
37263,5.0,149.0,142946.0
37302,4.0,153.0,5646.0
37332,4.5,113.0,10395.0
37449,4.0,265.0,3278.0
37455,4.0,185.0,385049.0
37464,4.5,117.0,1989.0
37544,5.0,145.0,6415.0
37546,5.0,145.0,3295.0
37576,4.5,164.0,467296.0
37627,4.0,729.0,669.0
37638,4.0,135.0,18524.0
37737,4.0,115.0,43674.0
37752,4.0,244.0,161409.0
37811,3.5,816.0,14766.0
37836,2.0,233.0,36193.0
37871,4.5,428.0,259745.0
37955,3.5,146.0,3423.0
37966,4.0,326.0,981.0
38029,3.5,640.0,439411.0
38053,3.0,492.0,20813.0
38091,5.0,270.0,260044.0
38130,3.0,294.0,4508.0
38133,4.5,276.0,6816.0
38140,4.5,111.0,5040.0
38193,4.5,180.0,176305.0
38206,3.5,410.0,276250.0
38227,3.5,267.0,92854.0
38301,5.0,254.0,1170.0
38338,4.5,167.0,245064.0
38380,4.0,328.0,486087.0
38391,4.0,755.0,59151.0
38571,3.0,629.0,11245.0
38645,3.5,292.0,34955.0
38696,4.0,126.0,24554.0
38867,4.5,362.0,1244143.0
38881,4.5,396.0,1715.0
38925,4.0,145.0,25693.0
38979,4.5,237.0,215.0
39024,3.5,101.0,20698.0
39124,4.5,135.0,420.0
39172,4.0,146.0,381486.0
39229,4.5,280.0,31750.0
39279,4.5,172.0,3537.0
39366,3.5,354.0,3804.0
39396,4.0,148.0,742.0
39422,2.0,142.0,114915.0
39433,5.0,224.0,280663.0
39547,5.0,187.0,7946.0
39575,2.0,592.0,507265.0
39599,4.0,500.0,51609.0
39620,3.0,515.0,7359.0
39667,4.0,224.0,46643.0
39692,2.5,209.0,82114.0
39711,3.5,163.0,4761.0
39730,4.0,103.0,3434.0
39756,4.5,197.0,112867.0
39779,4.5,299.0,290105.0
39806,4.0,336.0,1640.0
39844,3.5,118.0,16535.0
39923,4.5,257.0,2997.0
40005,4.5,117.0,10881.0
40030,3.0,241.0,440892.0
40082,4.0,106.0,122640.0
40133,4.5,155.0,47929.0
40165,4.5,642.0,596.0
40191,4.0,143.0,15945.0
40253,4.0,457.0,363732.0
40277,5.0,140.0,415.0
40325,4.0,161.0,182176.0
40348,4.0,448.0,6838.0
40398,4.5,350.0,930.0
40411,4.0,268.0,41234.0
40506,3.0,240.0,56731.0
40574,4.5,134.0,508878.0
40639,4.5,103.0,545965.0
40784,4.5,305.0,686308.0
40786,4.5,219.0,823515.0
40790,4.5,180.0,200102.0
40829,4.5,286.0,239942.0
40890,4.5,156.0,15849.0
40962,4.0,154.0,52247.0
40968,5.0,136.0,32334.0
41059,4.0,340.0,144641.0
41090,4.5,190.0,15015.0
41092,4.5,195.0,16467.0
41094,4.5,190.0,4097.0
41101,4.5,185.0,14586.0
41186,5.0,115.0,3648.0
41188,4.5,113.0,36266.0
41194,4.5,111.0,1341.0
41222,3.5,133.0,244659.0
41290,3.5,212.0,359289.0
41307,4.5,149.0,8594.0
41335,4.5,208.0,76723.0
41396,4.0,186.0,67426.0
41430,4.5,145.0,386.0
41445,4.0,134.0,7805.0
41490,4.5,264.0,2272.0
41579,4.5,703.0,6323.0
41597,4.5,655.0,58284.0
41636,4.5,168.0,241859.0
41696,4.0,108.0,450290.0
41774,4.0,234.0,322957.0
41829,4.5,266.0,17206.0
41876,4.0,237.0,199265.0
41887,4.0,449.0,13955.0
42022,3.0,108.0,111681.0
42028,4.0,322.0,21869.0
42063,4.0,303.0,285431.0
42073,4.5,122.0,106024.0
42131,4.0,134.0,10683.0
42258,4.0,541.0,145972.0
42315,3.5,455.0,249895.0
42351,4.5,110.0,1938.0
42428,4.0,457.0,7563.0
42464,4.5,1197.0,26935.0
42476,4.5,119.0,261139.0
42508,4.0,167.0,52133.0
42654,4.0,935.0,469851.0
42711,4.0,130.0,115996.0
42736,4.0,141.0,19964.0
42779,4.5,143.0,252725.0
42852,4.5,244.0,421.0
42857,5.0,1001.0,5367.0
42898,4.5,381.0,733.0
42924,4.5,214.0,10984.0
42940,3.5,288.0,5801.0
42947,4.5,655.0,1258.0
42998,4.0,240.0,471549.0
43093,4.5,102.0,4312.0
43102,4.0,345.0,6796.0
43164,4.5,109.0,33561.0
43168,4.5,108.0,2445.0
43304,4.5,453.0,20631.0
43368,4.5,165.0,14969.0
43423,4.5,105.0,75098.0
43424,3.0,170.0,157327.0
43591,4.5,297.0,4218.0
43597,3.0,535.0,6027.0
43610,4.5,172.0,371757.0
43646,4.0,223.0,100195.0
43719,4.5,424.0,968.0
43750,4.5,239.0,252060.0
43783,3.0,281.0,18281.0
43802,4.0,390.0,24503.0
43810,3.5,154.0,1023470.0
43851,4.5,132.0,155045.0
43860,4.0,105.0,821392.0
43956,4.5,115.0,3051.0
44078,4.0,142.0,15704.0
44213,3.5,124.0,35986.0
44217,5.0,144.0,7716.0
44234,4.5,249.0,3501.0
44237,5.0,140.0,814.0
44359,3.5,115.0,24276.0
44362,4.0,141.0,496649.0
44453,3.5,340.0,2173.0
44458,3.0,165.0,5445.0
44459,4.0,517.0,8153.0
44467,4.5,296.0,1026.0
44523,4.0,1006.0,1578.0
44567,4.0,365.0,11506.0
44571,4.5,515.0,14285.0
44634,4.5,237.0,358599.0
44639,4.5,111.0,3385.0
44691,4.0,495.0,402872.0
44736,4.0,105.0,54364.0
44740,4.5,102.0,4494.0
44755,3.0,141.0,24383.0
44917,4.5,185.0,954.0
44981,4.0,1094.0,20737.0
45023,4.5,166.0,16511.0
45034,2.5,306.0,25253.0
45043,4.0,209.0,1775885.0
45158,4.5,777.0,668.0
45221,4.0,319.0,92195.0
45265,4.5,234.0,7190.0
45288,4.5,721.0,5112.0
45289,4.5,721.0,320667.0
45291,4.5,282.0,295.0
45294,4.5,282.0,164701.0
45311,4.5,1432.0,870830.0
45329,3.5,159.0,2535.0
45347,4.5,187.0,15327.0
45388,2.5,165.0,402.0
45409,4.0,273.0,229467.0
45516,4.0,158.0,20451.0
45531,4.5,124.0,232886.0
45597,4.0,177.0,425.0
45609,4.5,154.0,225.0
45614,4.0,504.0,34424.0
45646,4.0,124.0,345262.0
45702,5.0,2419.0,955327.0
45718,5.0,175.0,149617.0
45721,5.0,175.0,1273.0
45723,4.5,186.0,969.0
45805,3.0,260.0,957248.0
45904,5.0,258.0,84453.0
46045,4.0,188.0,39595.0
46108,4.0,187.0,10056.0
46211,4.5,108.0,6526.0
46221,4.5,146.0,13725.0
46227,4.5,108.0,3195.0
46239,4.5,362.0,78059.0
46314,3.5,132.0,138875.0
46326,4.0,145.0,10662.0
46352,3.5,221.0,3013.0
46442,4.5,120.0,8071.0
46450,3.5,259.0,57685.0
46467,4.5,205.0,1384.0
46561,4.5,249.0,484365.0
46578,4.0,461.0,32309.0
46638,3.5,239.0,681460.0
46649,4.0,212.0,648383.0
46657,4.0,196.0,621691.0
46673,5.0,117.0,638.0
46699,4.0,193.0,33188.0
46733,4.5,165.0,446066.0
46989,4.5,251.0,1030098.0
47027,3.5,108.0,445090.0
47109,4.5,111.0,922724.0
47290,4.0,427.0,61295.0
47454,4.5,111.0,22339.0
47530,4.0,163.0,480132.0
47553,4.5,113.0,10935.0
47681,4.5,102.0,283653.0
47782,4.5,636.0,677373.0
47977,4.5,303.0,734691.0
48038,5.0,127.0,64121.0
48073,3.5,221.0,478533.0
48122,4.5,156.0,3246.0
48156,4.5,166.0,111182.0
48161,3.5,162.0,78432.0
48204,5.0,223.0,550921.0
48241,4.5,508.0,9029.0
48297,1.5,157.0,598424.0
48362,5.0,476.0,12309.0
48395,4.0,973.0,734802.0
48490,4.5,208.0,14673.0
48493,3.0,128.0,534134.0
48511,3.0,241.0,431050.0
48566,4.0,203.0,12034.0
48708,4.5,108.0,112010.0
48806,4.0,430.0,69738.0
48818,4.5,212.0,8142.0
48843,4.0,636.0,111.0
48866,4.5,150.0,1543.0
48868,4.0,647.0,1572.0
48880,1.5,696.0,964756.0
48907,4.5,234.0,4771.0
48972,3.5,102.0,12962.0
49010,4.5,521.0,1051.0
49022,4.5,220.0,1990.0
49028,2.0,159.0,33442.0
49052,4.0,345.0,754251.0
49053,4.0,177.0,5156.0
49125,4.5,137.0,14585.0
49141,5.0,136.0,1110681.0
49142,4.0,277.0,639.0
49145,4.0,277.0,16802.0
49148,3.0,495.0,7162.0
49169,4.0,448.0,132.0
49329,4.0,129.0,93276.0
49336,4.5,338.0,4382.0
49413,3.5,155.0,1067.0
49492,4.5,113.0,6568.0
49505,4.0,332.0,9815.0
49512,4.0,103.0,2860.0
49518,4.0,1447.0,229376.0
49773,4.5,125.0,3395.0
49890,3.5,138.0,270968.0
49987,5.0,116.0,219756.0
50027,4.5,113.0,153044.0
50052,4.5,114.0,103936.0
50055,4.5,147.0,41119.0
50068,4.0,728.0,135.0
50131,5.0,140.0,143567.0
50179,4.0,178.0,17432.0
50265,3.5,287.0,1084494.0
50312,4.5,173.0,55517.0
50362,4.5,208.0,137228.0
50393,3.5,104.0,1193.0
50403,4.0,290.0,3727.0
50473,4.5,124.0,4946.0
50475,3.0,128.0,4143.0
50478,4.5,213.0,898.0
50479,3.5,792.0,796.0
50491,4.0,406.0,290066.0
50514,4.0,284.0,67371.0
50516,3.5,1985.0,214.0
50542,4.0,216.0,8731.0
50636,4.5,120.0,559256.0
50639,3.0,289.0,440673.0
50688,2.5,149.0,447871.0
50717,4.5,303.0,475679.0
50788,4.5,140.0,4178.0
50940,4.5,268.0,148607.0
50949,4.0,185.0,9147.0
51007,4.0,380.0,1852.0
51053,4.5,261.0,18103.0
51096,3.5,147.0,7938.0
51112,4.5,158.0,8720.0
51233,3.0,155.0,23740.0
51249,3.5,105.0,87925.0
51253,4.5,371.0,9546.0
51270,4.5,112.0,120339.0
51305,4.0,108.0,3343.0
51326,4.5,107.0,29384.0
51338,3.0,139.0,15491.0
51353,4.0,208.0,732554.0
51398,4.0,317.0,820250.0
51417,3.0,160.0,89663.0
51426,4.5,180.0,1057502.0
51435,5.0,541.0,14330.0
51450,4.5,135.0,1007.0
51505,3.5,359.0,202619.0
51510,3.5,107.0,656706.0
51562,4.0,128.0,337362.0
51620,4.5,104.0,5725.0
51624,4.0,190.0,251917.0
51777,4.5,163.0,222480.0
51917,4.5,217.0,1230.0
51922,3.5,341.0,3326.0
51923,3.5,443.0,6331.0
51991,4.0,506.0,2800.0
52018,5.0,119.0,32563.0
52062,5.0,109.0,14058.0
52077,4.0,171.0,11672.0
52155,3.5,868.0,10990.0
52222,4.5,284.0,3248.0
52233,3.5,132.0,441941.0
52308,4.5,117.0,964.0
52320,5.0,237.0,63.0
52353,4.5,202.0,282.0
52363,4.5,107.0,1471607.0
52371,3.5,210.0,824972.0
52390,4.5,212.0,3156.0
52497,4.0,106.0,1536494.0
52503,4.0,205.0,9425.0
52520,3.5,122.0,6028.0
52523,3.5,132.0,172946.0
52580,4.5,194.0,6008.0
52669,4.0,1002.0,301752.0
52708,4.0,268.0,5828.0
52712,4.0,274.0,408913.0
52716,4.0,182.0,13731.0
52749,4.0,126.0,101389.0
52931,4.5,166.0,6227.0
52937,4.0,812.0,9661.0
52942,5.0,241.0,367.0
52970,4.5,304.0,900684.0
52999,4.0,149.0,862149.0
53053,4.0,166.0,144341.0
53174,4.5,990.0,275.0
53183,2.5,138.0,95109.0
53191,4.0,108.0,26850.0
53219,5.0,179.0,15801.0
53294,3.5,219.0,62271.0
53296,3.5,219.0,9275.0
53325,4.5,1173.0,959107.0
53349,4.5,196.0,12795.0
53434,4.0,430.0,532859.0
53559,4.0,824.0,63076.0
53581,5.0,140.0,1812.0
53777,4.5,1695.0,1378.0
53788,2.5,138.0,38453.0
53832,3.5,301.0,3798.0
53884,4.5,377.0,64.0
53888,4.0,147.0,8342.0
53933,4.5,115.0,259964.0
54037,3.5,420.0,11590.0
54046,3.0,758.0,85230.0
54057,4.0,300.0,219748.0
54089,4.5,106.0,4650.0
54145,4.0,153.0,1009.0
54167,4.5,150.0,1912.0
54180,4.0,163.0,12353.0
54181,4.5,187.0,2377.0
54258,4.0,275.0,4379.0
54345,4.5,188.0,37521.0
54362,4.0,1292.0,612369.0
54378,4.5,827.0,174.0
54403,4.5,129.0,20579.0
54419,4.5,972.0,69.0
54425,4.0,153.0,48857.0
54466,4.5,126.0,315162.0
54483,4.5,103.0,2223.0
54503,5.0,294.0,5781.0
54533,4.5,187.0,2704.0
54581,4.0,128.0,634698.0
54585,4.0,481.0,450838.0
54623,4.0,164.0,4476.0
54625,4.0,164.0,16893.0
54627,4.5,124.0,851.0
54628,4.5,192.0,428.0
54632,3.0,565.0,2452.0
54634,4.5,265.0,839.0
54641,4.0,261.0,20432.0
54644,4.5,405.0,801.0
54645,4.5,405.0,5678.0
54648,4.0,261.0,4470.0
54714,4.0,175.0,29088.0
54749,4.0,434.0,282224.0
54771,3.5,270.0,12765.0
54785,4.0,343.0,96807.0
54816,4.0,114.0,108312.0
54836,4.5,107.0,591192.0
54881,4.0,490.0,430156.0
54890,4.0,130.0,2800.0
54907,4.5,130.0,297939.0
54923,4.0,203.0,2687.0
54971,4.0,205.0,563002.0
54998,4.5,592.0,1466.0
55003,3.5,130.0,172007.0
55168,2.5,157.0,685663.0
55260,4.5,265.0,7752.0
55278,4.0,144.0,115243.0
55304,4.0,208.0,47089.0
55385,4.5,127.0,36820.0
55387,4.5,192.0,91675.0
55395,3.5,340.0,14844.0
55448,4.0,170.0,785078.0
55474,3.0,105.0,805351.0
55499,3.5,235.0,275517.0
55524,3.0,1755.0,8976.0
55529,3.5,349.0,264.0
55607,4.5,114.0,72318.0
55678,4.0,276.0,404833.0
55700,4.5,170.0,21089.0
55734,3.0,780.0,3147.0
55735,5.0,118.0,148184.0
55740,3.5,125.0,188.0
55814,4.5,211.0,2763.0
55848,4.0,105.0,100562.0
55949,4.5,205.0,8729.0
55952,4.0,495.0,295072.0
55968,4.0,114.0,949018.0
55972,4.0,174.0,529192.0
56092,4.5,325.0,6523.0
56099,5.0,2396.0,285194.0
56109,4.5,261.0,55875.0
56117,4.0,120.0,534.0
56159,4.5,187.0,1059.0
56181,4.0,132.0,1974.0
56200,5.0,360.0,314754.0
56225,4.0,150.0,32577.0
56259,4.5,125.0,10545.0
56294,4.5,414.0,166869.0
56309,4.5,103.0,20204.0
56468,4.5,304.0,731036.0
56489,4.0,215.0,100107.0
56575,4.5,591.0,163618.0
56581,3.5,182.0,48877.0
56599,4.5,770.0,25719.0
56675,5.0,161.0,150.0
56683,4.5,413.0,94932.0
56687,3.5,119.0,227274.0
56741,4.0,393.0,39272.0
56745,4.0,393.0,4531.0
56767,3.5,318.0,2900.0
56787,4.5,116.0,723823.0
56816,3.5,177.0,2741.0
56817,3.5,109.0,23971.0
56973,3.5,114.0,30479.0
56994,4.0,133.0,5830.0
56997,4.5,157.0,27226.0
57123,4.0,220.0,884.0
57158,4.5,127.0,18232.0
57228,4.5,158.0,14835.0
57382,4.5,545.0,5126.0
57392,4.5,303.0,24685.0
57434,4.5,112.0,308626.0
57438,4.5,557.0,255.0
57451,4.5,137.0,228310.0
57611,4.0,129.0,2785.0
57613,3.5,130.0,19017.0
57617,4.0,200.0,23811.0
57682,5.0,118.0,46471.0
57708,4.0,267.0,1603.0
57709,5.0,124.0,1934.0
57772,4.0,227.0,363849.0
57807,4.0,138.0,34075.0
57845,4.5,115.0,2938.0
57880,3.5,148.0,687938.0
57903,4.0,241.0,7139.0
58055,4.5,154.0,13265.0
58056,4.0,159.0,30410.0
58131,3.5,360.0,246112.0
58145,4.5,154.0,4416.0
58250,4.5,681.0,4579.0
58350,3.5,350.0,1722.0
58404,4.5,115.0,17329.0
58409,4.0,125.0,2743.0
58414,4.0,799.0,1395.0
58424,5.0,461.0,857729.0
58485,3.5,222.0,370168.0
58488,4.5,149.0,120858.0
58498,4.5,149.0,4375.0
58554,4.5,305.0,237651.0
58611,4.5,247.0,51577.0
58627,3.5,819.0,16095.0
58643,4.5,648.0,2403.0
58662,4.5,149.0,642.0
58673,3.0,240.0,21006.0
58850,3.0,152.0,476.0
58868,4.0,136.0,906.0
58869,4.5,119.0,200164.0
58879,4.5,305.0,118872.0
58961,4.5,110.0,118132.0
58998,3.0,115.0,15201.0
59018,4.5,189.0,6736.0
59073,4.5,246.0,562849.0
59129,4.5,129.0,44611.0
59169,4.0,141.0,3595.0
59276,4.5,292.0,19291.0
59279,4.5,205.0,966957.0
59287,5.0,701.0,265.0
59291,3.5,341.0,14478.0
59292,4.0,143.0,4451.0
59293,3.5,443.0,6947.0
59295,3.5,248.0,13411.0
59300,3.0,111.0,9852.0
59308,4.0,703.0,1825.0
59309,3.0,204.0,21522.0
59313,4.0,223.0,19969.0
59316,4.5,306.0,19589.0
59347,4.5,224.0,13644.0
59399,4.0,186.0,2579.0
59458,4.5,224.0,1582.0
59460,4.0,131.0,13682.0
59465,4.5,132.0,2270.0
59470,4.5,188.0,2221.0
59473,4.5,120.0,600.0
59476,4.0,300.0,2440.0
59478,4.5,191.0,971.0
59487,4.0,417.0,3176.0
59576,4.5,330.0,446365.0
59583,4.0,2280.0,189984.0
59599,4.5,617.0,2937.0
59666,4.5,361.0,1268946.0
59741,4.0,317.0,393828.0
59787,4.5,518.0,1193987.0
59830,4.0,299.0,1361917.0
59859,4.5,258.0,396089.0
59890,4.5,252.0,755.0
59926,4.0,238.0,15764.0
59934,4.0,117.0,698520.0
60087,3.5,134.0,38934.0
60191,4.0,164.0,691.0
60196,4.5,121.0,816.0
60311,3.5,212.0,14724.0
60357,4.5,121.0,727507.0
60367,4.0,180.0,15444.0
60375,3.5,432.0,188832.0
60380,4.0,145.0,111925.0
60401,4.0,152.0,10211.0
60431,4.5,121.0,24131.0
60439,4.5,124.0,2921.0
60534,4.0,123.0,7999.0
60555,3.5,174.0,146548.0
60584,4.5,156.0,17515.0
60621,4.5,333.0,175915.0
60633,4.5,116.0,437989.0
60645,4.0,137.0,575737.0
60666,4.0,131.0,4963.0
60806,4.5,124.0,41762.0
60842,4.5,261.0,1416.0
60911,4.5,252.0,5747.0
60915,3.5,344.0,763313.0
60932,4.5,1551.0,898.0
60933,4.5,311.0,20207.0
60962,4.0,291.0,623540.0
60964,4.5,219.0,759200.0
61007,4.5,123.0,13717.0
61177,3.5,178.0,408076.0
61265,4.5,133.0,7702.0
61358,4.5,192.0,2332.0
61371,4.0,164.0,25566.0
61437,2.5,148.0,35299.0
61446,4.5,121.0,9839.0
61502,4.0,163.0,333738.0
61585,4.0,144.0,9161.0
61599,4.5,810.0,529582.0
61613,5.0,990.0,227.0
61654,4.0,114.0,10879.0
61656,4.5,221.0,858.0
61657,4.5,221.0,6509.0
61780,4.0,235.0,5959.0
61844,4.5,303.0,4278.0
61890,3.5,175.0,620253.0
61971,4.5,168.0,154.0
62051,4.0,153.0,379539.0
62112,4.0,135.0,27609.0
62114,4.0,135.0,4207.0
62157,4.5,202.0,7776.0
62192,4.5,152.0,680950.0
62213,4.0,214.0,45120.0
62228,3.0,108.0,146240.0
62235,4.0,206.0,371928.0
62259,4.5,135.0,13454.0
62273,3.5,158.0,353.0
62282,4.0,118.0,12153.0
62355,4.0,138.0,281594.0
62356,4.0,138.0,21952.0
62365,4.5,165.0,4521.0
62396,3.0,125.0,735177.0
62423,4.0,1377.0,42.0
62443,4.0,359.0,21630.0
62456,4.0,106.0,880799.0
62481,3.0,110.0,6551.0
62526,3.5,105.0,460201.0
62540,4.5,296.0,539330.0
62694,3.5,153.0,4661.0
62696,4.5,428.0,1537.0
62698,4.5,428.0,1964.0
62721,4.5,209.0,536650.0
62744,4.0,1132.0,35312.0
62748,4.0,123.0,652427.0
62798,4.5,188.0,90582.0
62809,4.0,824.0,1097.0
62811,4.5,101.0,32131.0
62813,4.0,439.0,16305.0
62839,4.5,167.0,5302.0
62886,4.0,352.0,169.0
62888,4.0,139.0,192881.0
62966,4.0,173.0,350.0
62994,4.0,110.0,402191.0
63075,4.0,188.0,15464.0
63173,3.5,410.0,111578.0
63204,4.5,183.0,636178.0
63231,4.0,124.0,471156.0
63357,4.0,147.0,6839.0
63458,4.0,166.0,249910.0
63459,4.0,275.0,57999.0
63491,3.5,104.0,21257.0
63512,3.5,958.0,1320.0
63516,4.5,156.0,9172.0
63581,4.5,171.0,150451.0
63632,4.5,266.0,5191.0
63640,4.5,243.0,298.0
63663,2.5,160.0,684796.0
63688,4.5,177.0,33012.0
63726,4.0,142.0,100982.0
63747,4.0,109.0,16308.0
63875,4.5,282.0,76382.0
64255,4.5,324.0,519226.0
64285,4.5,231.0,674102.0
64290,3.0,182.0,858084.0
64304,3.5,130.0,17800.0
64394,4.0,251.0,1163193.0
64418,4.0,305.0,634.0
64482,4.0,292.0,8887.0
64571,2.5,696.0,356505.0
64596,4.0,143.0,11363.0
64597,4.5,148.0,16921.0
64653,4.0,416.0,324857.0
64666,4.5,248.0,871081.0
64686,5.0,208.0,184414.0
64688,4.0,245.0,9831.0
64748,3.5,1066.0,150769.0
64758,4.0,132.0,561703.0
64777,3.5,194.0,467995.0
64793,4.0,213.0,10463.0
64810,4.5,400.0,23855.0
64893,4.0,123.0,18953.0
64999,4.5,318.0,19196.0
65020,3.0,263.0,50161.0
65065,3.5,626.0,4113.0
65210,4.5,298.0,2837.0
65219,4.0,469.0,5306.0
65230,3.5,105.0,941848.0
65328,4.0,703.0,31977.0
65334,4.0,434.0,1549.0
65358,3.0,107.0,286496.0
65429,4.5,188.0,564026.0
65446,4.0,390.0,999.0
65450,4.5,107.0,63369.0
65493,4.0,1101.0,4831.0
65544,4.5,119.0,57734.0
65672,4.0,112.0,25754.0
65776,4.5,154.0,15164.0
65779,4.5,1695.0,160.0
65784,4.5,154.0,12882.0
65870,3.5,149.0,5243.0
65874,4.5,620.0,115901.0
65892,4.0,101.0,439560.0
66137,4.0,171.0,4547.0
66189,3.5,466.0,30319.0
66193,4.5,170.0,2128.0
66196,4.5,221.0,708237.0
66209,4.0,136.0,141081.0
66220,4.5,2617.0,138656.0
66232,4.0,118.0,311331.0
66238,4.5,187.0,73560.0
66247,4.0,121.0,45899.0
66255,4.5,180.0,19128.0
66381,4.0,549.0,4023.0
66399,5.0,115.0,307444.0
66405,3.5,709.0,73885.0
66439,4.0,609.0,377.0
66604,4.5,217.0,393647.0
66636,4.5,378.0,38205.0
66751,4.0,167.0,45273.0
66826,4.5,765.0,9532.0
66830,4.0,410.0,18165.0
66844,4.0,670.0,147279.0
66957,3.5,141.0,533701.0
66978,3.0,174.0,16019.0
66988,4.5,133.0,22600.0
66989,4.5,269.0,4689.0
66991,4.0,445.0,53244.0
67054,4.5,606.0,360373.0
67087,3.5,112.0,33720.0
67093,4.0,1132.0,497513.0
67172,4.5,237.0,1567.0
67177,4.5,157.0,61254.0
67255,3.5,229.0,46.0
67341,2.5,485.0,69094.0
67400,4.0,179.0,58210.0
67463,4.0,335.0,23281.0
67484,2.0,530.0,94011.0
67539,4.5,146.0,14397.0
67585,4.5,306.0,5741.0
67605,4.0,170.0,2603.0
67614,3.5,106.0,49546.0
67676,4.5,112.0,12714.0
67707,4.0,354.0,1405.0
67736,3.5,451.0,26397.0
67767,4.0,119.0,140220.0
67977,4.0,127.0,92562.0
67991,4.0,447.0,31851.0
68049,5.0,105.0,757.0
68053,4.5,180.0,9022.0
68065,4.0,289.0,3691.0
68099,4.5,320.0,237.0
68111,2.0,126.0,64160.0
68140,4.5,137.0,166316.0
68173,4.0,111.0,862450.0
68256,4.5,351.0,91170.0
68261,4.5,244.0,3044.0
68284,3.5,196.0,354283.0
68363,3.5,217.0,28669.0
68397,4.5,243.0,8488.0
68414,4.0,556.0,1813571.0
68422,4.5,180.0,34200.0
68444,4.0,170.0,939408.0
68511,4.0,186.0,20642.0
68649,4.5,157.0,185532.0
68707,4.0,113.0,34608.0
68724,4.5,1000.0,235201.0
68728,4.5,420.0,718708.0
68729,4.5,358.0,18360.0
68765,4.5,149.0,6704.0
68767,4.5,464.0,366336.0
68769,4.5,464.0,1823.0
68772,3.5,110.0,26061.0
68774,4.0,131.0,7286.0
68833,4.0,299.0,27377.0
68837,4.5,347.0,2230.0
68879,2.5,295.0,335061.0
68895,4.0,410.0,33069.0
68902,3.5,125.0,1371507.0
68948,4.5,124.0,256362.0
68954,4.5,178.0,10622.0
69049,4.5,248.0,10036.0
69051,4.5,249.0,763.0
69053,3.0,164.0,12850.0
69055,3.0,164.0,21628.0
69057,3.5,650.0,2877.0
69061,2.5,284.0,8621.0
69064,4.0,115.0,5543.0
69065,4.5,101.0,5620.0
69101,4.5,986.0,589316.0
69111,4.0,326.0,32926.0
69183,4.5,861.0,1121104.0
69216,3.5,115.0,383516.0
69217,4.5,135.0,3825.0
69219,4.0,230.0,11860.0
69245,4.0,137.0,133753.0
69247,4.5,285.0,490274.0
69281,3.0,250.0,23995.0
69339,4.5,206.0,34759.0
69370,4.5,231.0,564.0
69388,4.0,184.0,10859.0
69403,4.0,130.0,17007.0
69502,4.0,150.0,28554.0
69505,4.0,150.0,24806.0
69515,4.5,190.0,834.0
69556,3.5,147.0,17436.0
69674,4.0,162.0,235758.0
69692,4.5,222.0,87.0
69731,4.5,212.0,139679.0
69807,4.5,128.0,1299103.0
69867,4.5,1432.0,508674.0
69896,4.5,2919.0,5925.0
70026,4.5,321.0,318647.0
70074,5.0,122.0,21848.0
70095,5.0,513.0,217338.0
70129,4.0,233.0,10982.0
70140,4.5,234.0,13028.0
70188,4.5,138.0,344612.0
70197,4.0,194.0,7574.0
70310,4.5,112.0,23572.0
70330,5.0,166.0,874.0
70377,4.5,455.0,53126.0
70454,4.0,123.0,37085.0
70484,4.5,121.0,33824.0
70490,4.0,147.0,493568.0
70526,5.0,172.0,342443.0
70565,4.0,123.0,319215.0
70580,4.0,153.0,13576.0
70613,4.5,159.0,20147.0
70622,4.0,764.0,39504.0
70624,4.0,764.0,346768.0
70655,4.0,210.0,19112.0
70703,4.5,1291.0,5408.0
70745,4.0,189.0,98389.0
70754,4.0,142.0,16683.0
70796,4.5,197.0,13023.0
70818,4.5,102.0,9690.0
70819,4.5,171.0,50357.0
70837,4.5,319.0,986.0
70844,4.5,150.0,6726.0
70858,4.5,103.0,40049.0
70866,4.5,103.0,17110.0
70954,4.0,114.0,207378.0
71042,4.5,992.0,77408.0
71107,4.5,136.0,6358.0
71134,4.5,109.0,138573.0
71169,4.5,443.0,300899.0
71187,4.5,134.0,18789.0
71202,2.5,290.0,70828.0
71209,4.0,276.0,5087.0
71283,4.5,217.0,209.0
71356,5.0,141.0,16472.0
71413,4.5,489.0,211306.0
71430,4.5,120.0,152385.0
71431,3.5,205.0,26975.0
71438,3.5,149.0,399142.0
71471,4.0,101.0,10580.0
71608,4.0,181.0,408122.0
71616,4.0,146.0,140241.0
71639,4.0,279.0,464981.0
71658,4.5,102.0,137876.0
71782,3.5,147.0,5086.0
71793,4.0,102.0,273063.0
71841,4.0,125.0,66565.0
71982,4.5,826.0,353543.0
71984,3.5,211.0,267632.0
71987,4.5,826.0,352876.0
72007,4.5,272.0,2584.0
72066,5.0,141.0,357.0
72079,4.0,214.0,16891.0
72128,4.5,246.0,195903.0
72158,4.5,1340.0,240577.0
72186,2.5,485.0,7921.0
72262,4.5,333.0,1493.0
72268,4.0,187.0,17848.0
72276,4.5,236.0,23586.0
72280,4.0,379.0,19606.0
72284,4.5,135.0,21217.0
72301,3.5,246.0,9761.0
72303,4.5,144.0,1906.0
